t,V,Ap,Apm,Thn,The,Tkn,Tke,B,Ps,Pl,Bm,A
3995.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3995.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3996.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3997.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.48,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.49,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.5,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.51,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.52,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.53,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.54,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.55,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.56,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.57,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.58,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.59,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.6,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.61,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.62,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.63,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.64,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.65,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.66,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.67,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.68,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.69,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.7,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.71,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.72,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.73,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.74,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.75,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.76,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.77,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.78,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.79,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.8,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.81,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.82,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.83,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.84,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.85,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.86,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.87,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.88,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.89,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.9,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.91,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.92,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.93,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.94,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.95,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.96,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.97,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.98,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3998.99,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.01,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.02,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.03,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.04,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.05,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.06,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.07,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.08,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.09,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.1,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.11,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.12,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.13,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.14,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.15,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.16,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.17,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.18,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.19,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.2,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.21,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.22,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.23,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.24,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.25,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.26,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.27,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.28,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.29,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.3,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.31,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.32,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.33,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.34,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.35,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.36,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.37,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.38,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.39,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.4,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.41,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.42,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.43,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.44,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.45,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.46,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
3999.47,724,1e+06,0,1e+06,0,500000,0,250000,0,0,0,150
